,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
1349,1,f_3_2.38,1122.00,1513.00,391.00,20,91.00
1350,1,f_4_7.25,1403.00,1513.00,110.00,2,7.00
1351,1,f_3_5.24,979.00,1514.00,535.00,30,141.00
1352,1,f_3_0.43,1135.00,1514.00,379.00,15,95.00
1353,1,f_4_1.2,1242.00,1514.00,272.00,14,85.00
1354,1,f_4_10.26,1327.00,1514.00,187.00,8,55.00
1355,1,f_4_4.7,1234.00,1516.00,282.00,12,95.00
1356,1,f_3_5.25,982.00,1517.00,535.00,29,149.00
1357,1,f_3_3.61,1116.00,1518.00,402.00,14,61.00
1358,1,f_4_0.0,1200.00,1518.00,318.00,9,71.00
1359,1,f_3_5.26,986.00,1519.00,533.00,30,136.00
1360,1,f_3_4.52,1089.00,1520.00,431.00,13,54.00
1361,1,f_3_3.62,1119.00,1520.00,401.00,14,60.00
1362,1,f_3_0.44,1141.00,1520.00,379.00,14,94.00
1363,1,f_4_11.39,1390.00,1520.00,130.00,6,30.00
1364,1,f_3_2.39,1132.00,1521.00,389.00,20,88.00
1365,1,f_4_1.3,1272.00,1521.00,249.00,15,63.00
1366,1,f_3_4.54,1093.00,1522.00,429.00,14,54.00
1367,1,f_4_6.20,1363.00,1522.00,159.00,5,35.00
1368,1,f_3_4.55,1098.00,1523.00,425.00,13,63.00
1369,1,f_4_1.4,1282.00,1523.00,241.00,13,60.00
1370,1,f_4_11.40,1395.00,1523.00,128.00,5,27.00
1371,1,f_4_11.41,1400.00,1525.00,125.00,5,20.00
1372,1,f_4_7.26,1411.00,1525.00,114.00,2,10.00
1373,1,f_4_11.42,1405.00,1526.00,121.00,4,20.00
1374,1,f_3_2.31,1070.00,1527.00,457.00,20,105.00
1375,1,f_4_7.27,1419.00,1528.00,109.00,2,10.00
1376,1,f_3_5.27,989.00,1529.00,540.00,31,141.00
1377,1,f_3_3.83,1175.00,1529.00,354.00,13,54.00
1378,1,f_4_4.8,1238.00,1529.00,291.00,12,96.00
1379,1,f_4_10.27,1332.00,1531.00,199.00,12,66.00
1380,1,f_4_8.20,1363.00,1531.00,168.00,2,12.00
1381,1,f_2_3.57,808.00,1532.00,724.00,30,266.00
1382,1,f_4_10.28,1337.00,1533.00,196.00,9,52.00
1383,1,f_4_8.21,1371.00,1533.00,162.00,3,10.00
1384,1,f_3_3.8,927.00,1534.00,607.00,30,133.00
1385,1,f_3_4.56,1100.00,1534.00,434.00,13,58.00
1386,1,f_4_8.22,1379.00,1535.00,156.00,2,5.00
1387,1,f_4_11.43,1410.00,1535.00,125.00,6,25.00
1388,1,f_3_3.9,930.00,1536.00,606.00,26,110.00
1389,1,f_3_4.57,1104.00,1536.00,432.00,13,66.00
1390,1,f_4_0.1,1208.00,1536.00,328.00,11,95.00
1391,1,f_3_4.58,1109.00,1537.00,428.00,14,67.00
1392,1,f_3_2.41,1135.00,1537.00,402.00,22,98.00
1393,1,f_4_9.9,1281.00,1537.00,256.00,14,125.00
1394,1,f_4_6.21,1371.00,1537.00,166.00,6,39.00
1395,1,f_4_8.23,1387.00,1537.00,150.00,3,18.00
1396,1,f_4_11.44,1415.00,1537.00,122.00,5,24.00
1397,1,f_4_11.45,1419.00,1538.00,119.00,5,18.00
1398,1,f_3_5.28,992.00,1539.00,547.00,28,147.00
1399,1,f_3_4.59,1115.00,1539.00,424.00,14,69.00
1400,1,f_3_2.40,1134.00,1539.00,405.00,20,98.00
1401,1,f_4_6.22,1379.00,1539.00,160.00,7,34.00
1402,1,f_4_8.24,1395.00,1539.00,144.00,3,16.00
1403,1,f_4_9.10,1295.00,1540.00,245.00,11,128.00
1404,1,f_3_2.42,1142.00,1541.00,399.00,23,116.00
1405,1,f_4_9.11,1300.00,1541.00,241.00,11,124.00
1406,1,f_4_6.23,1387.00,1541.00,154.00,5,29.00
1407,1,f_4_8.25,1403.00,1541.00,138.00,2,11.00
1408,1,f_3_5.29,995.00,1542.00,547.00,29,137.00
1409,1,f_3_2.43,1152.00,1542.00,390.00,22,112.00
1410,1,f_4_1.5,1287.00,1542.00,255.00,13,76.00
1411,1,f_4_11.46,1424.00,1542.00,118.00,5,14.00
1412,1,f_4_4.17,1275.00,1543.00,268.00,15,80.00
1413,1,f_4_9.18,1343.00,1543.00,200.00,9,99.00
1414,1,f_4_11.47,1429.00,1543.00,114.00,5,15.00
1415,1,f_3_5.30,999.00,1544.00,545.00,28,125.00
1416,1,f_4_1.7,1302.00,1544.00,242.00,11,56.00
1417,1,f_4_8.26,1411.00,1546.00,135.00,3,8.00
1418,1,f_4_7.28,1428.00,1546.00,118.00,3,14.00
1419,1,f_4_8.27,1419.00,1548.00,129.00,3,15.00
1420,1,f_3_3.63,1122.00,1552.00,430.00,14,80.00
1421,1,f_4_0.2,1215.00,1552.00,337.00,14,104.00
1422,1,f_4_6.24,1395.00,1552.00,157.00,5,31.00
1423,1,f_4_10.29,1342.00,1553.00,211.00,13,64.00
1424,1,f_3_5.31,1002.00,1554.00,552.00,26,117.00
1425,1,f_3_3.60,1113.00,1554.00,441.00,19,89.00
1426,1,f_3_4.60,1122.00,1554.00,432.00,14,68.00
1427,1,f_4_10.30,1346.00,1554.00,208.00,13,53.00
1428,1,f_4_6.25,1403.00,1554.00,151.00,6,28.00
1429,1,f_3_0.45,1146.00,1555.00,409.00,19,111.00
1430,1,f_3_5.32,1005.00,1556.00,551.00,26,123.00
1431,1,f_4_6.26,1411.00,1556.00,145.00,5,22.00
1432,1,f_4_11.48,1434.00,1556.00,122.00,5,26.00
1433,1,f_3_3.46,1051.00,1557.00,506.00,23,119.00
1434,1,f_3_4.61,1127.00,1557.00,430.00,14,62.00
1435,1,f_4_0.3,1222.00,1557.00,335.00,13,97.00
1436,1,f_4_8.28,1428.00,1557.00,129.00,4,14.00
1437,1,f_3_4.62,1133.00,1558.00,425.00,13,54.00
1438,1,f_3_5.33,1009.00,1559.00,550.00,24,116.00
1439,1,f_4_0.11,1281.00,1559.00,278.00,10,65.00
1440,1,f_4_8.29,1436.00,1559.00,123.00,2,6.00
1441,1,f_4_4.9,1242.00,1564.00,322.00,15,88.00
1442,1,f_3_2.17,993.00,1566.00,573.00,26,116.00
1443,1,f_4_9.17,1342.00,1568.00,226.00,10,113.00
1444,1,f_4_7.29,1436.00,1568.00,132.00,2,18.00
1445,1,f_4_11.49,1439.00,1568.00,129.00,7,38.00
1446,1,f_3_5.34,1012.00,1569.00,557.00,25,120.00
1447,1,f_4_4.22,1297.00,1569.00,272.00,10,70.00
1448,1,f_3_3.47,1054.00,1570.00,516.00,19,112.00
1449,1,f_4_9.12,1311.00,1570.00,259.00,13,125.00
1450,1,f_4_0.12,1288.00,1570.00,282.00,11,58.00
1451,1,f_4_10.31,1351.00,1570.00,219.00,14,59.00
1452,1,f_4_7.30,1444.00,1570.00,126.00,2,16.00
1453,1,f_4_10.32,1356.00,1571.00,215.00,12,50.00
1454,1,f_4_11.50,1444.00,1571.00,127.00,5,28.00
1455,1,f_3_5.35,1015.00,1572.00,557.00,20,114.00
1456,1,f_3_2.52,1212.00,1572.00,360.00,18,89.00
1457,1,f_4_9.13,1318.00,1572.00,254.00,13,115.00
1458,1,f_4_6.27,1419.00,1572.00,153.00,7,31.00
1459,1,f_4_11.51,1449.00,1572.00,123.00,5,28.00
1460,1,f_4_7.31,1452.00,1572.00,120.00,3,16.00
1461,1,f_4_0.13,1295.00,1573.00,278.00,9,50.00
1462,1,f_4_10.33,1361.00,1573.00,212.00,12,47.00
1463,1,f_4_8.30,1444.00,1573.00,129.00,2,10.00
1464,1,f_4_6.28,1428.00,1574.00,146.00,4,21.00
1465,1,f_3_5.36,1020.00,1575.00,555.00,18,100.00
1466,1,f_4_8.31,1452.00,1575.00,123.00,1,9.00
1467,1,f_4_11.52,1453.00,1575.00,122.00,5,25.00
1468,1,f_3_0.23,1026.00,1577.00,551.00,26,230.00
1469,1,f_3_4.63,1139.00,1578.00,439.00,18,72.00
1470,1,f_3_4.64,1148.00,1580.00,432.00,17,66.00
1471,1,f_3_3.64,1125.00,1583.00,458.00,20,86.00
1472,1,f_4_1.8,1317.00,1583.00,266.00,13,81.00
1473,1,f_3_5.37,1025.00,1584.00,559.00,24,121.00
1474,1,f_4_1.10,1330.00,1584.00,254.00,11,68.00
1475,1,f_4_4.25,1310.00,1586.00,276.00,13,53.00
1476,1,f_4_0.21,1353.00,1586.00,233.00,7,88.00
1477,1,f_4_8.32,1460.00,1586.00,126.00,3,19.00
1478,1,f_3_5.39,1038.00,1587.00,549.00,23,112.00
1479,1,f_4_7.32,1460.00,1588.00,128.00,2,12.00
1480,1,f_4_4.11,1249.00,1589.00,340.00,18,114.00
1481,1,f_4_11.53,1458.00,1589.00,131.00,6,32.00
1482,1,f_4_8.33,1468.00,1589.00,121.00,3,7.00
1483,1,f_3_5.38,1036.00,1590.00,554.00,18,103.00
1484,1,f_3_3.49,1061.00,1590.00,529.00,19,112.00
1485,1,f_4_7.33,1468.00,1590.00,122.00,1,8.00
1486,1,f_3_2.19,1004.00,1591.00,587.00,32,169.00
1487,1,f_4_11.54,1463.00,1591.00,128.00,6,26.00
1488,1,f_4_7.34,1476.00,1592.00,116.00,1,1.00
1489,1,f_3_3.10,933.00,1593.00,660.00,33,178.00
1490,1,f_3_2.22,1021.00,1593.00,572.00,28,152.00
1491,1,f_3_3.56,1099.00,1593.00,494.00,22,110.00
1492,1,f_3_4.65,1154.00,1593.00,439.00,18,61.00
1493,1,f_4_8.34,1476.00,1593.00,117.00,2,14.00
1494,1,f_4_6.29,1436.00,1594.00,158.00,5,21.00
1495,1,f_4_11.55,1468.00,1594.00,126.00,6,23.00
1496,1,f_4_11.56,1473.00,1596.00,123.00,7,24.00
1497,1,f_3_5.46,1061.00,1599.00,538.00,19,115.00
1498,1,f_4_10.34,1366.00,1599.00,233.00,14,59.00
1499,1,f_4_8.35,1484.00,1600.00,116.00,2,12.00
1500,1,f_3_5.40,1041.00,1602.00,561.00,23,122.00
1501,1,f_4_2.3,1268.00,1602.00,334.00,10,72.00
1502,1,f_4_1.11,1332.00,1602.00,270.00,12,82.00
1503,1,f_4_6.30,1444.00,1602.00,158.00,5,30.00
1504,1,f_4_8.36,1492.00,1602.00,110.00,1,3.00
1505,1,f_3_3.78,1165.00,1603.00,438.00,22,109.00
1506,1,f_4_0.22,1361.00,1603.00,242.00,8,54.00
1507,1,f_4_9.14,1329.00,1604.00,275.00,16,133.00
1508,1,f_4_0.23,1368.00,1604.00,236.00,8,52.00
1509,1,f_4_6.31,1452.00,1604.00,152.00,5,26.00
1510,1,f_4_8.37,1500.00,1604.00,104.00,1,6.00
1511,1,f_3_5.41,1044.00,1605.00,561.00,20,113.00
1512,1,f_4_11.57,1478.00,1605.00,127.00,6,26.00
1513,1,f_3_2.23,1026.00,1606.00,580.00,32,154.00
1514,1,f_4_6.32,1460.00,1606.00,146.00,4,21.00
1515,1,f_3_3.65,1129.00,1607.00,478.00,21,94.00
1516,1,f_4_0.24,1375.00,1607.00,232.00,8,43.00
1517,1,f_3_3.51,1067.00,1608.00,541.00,25,124.00
1518,1,f_3_4.66,1160.00,1608.00,448.00,18,75.00
1519,1,f_4_6.33,1468.00,1608.00,140.00,3,14.00
1520,1,f_4_0.4,1230.00,1609.00,379.00,14,123.00
1521,1,f_3_4.67,1165.00,1610.00,445.00,18,79.00
1522,1,f_4_7.35,1484.00,1612.00,128.00,2,8.00
1523,1,f_4_4.27,1318.00,1613.00,295.00,14,64.00
1524,1,f_4_10.35,1371.00,1613.00,242.00,16,58.00
1525,1,f_3_5.42,1051.00,1614.00,563.00,20,112.00
1526,1,f_4_7.36,1492.00,1614.00,122.00,2,8.00
1527,1,f_4_10.36,1376.00,1615.00,239.00,14,52.00
1528,1,f_4_6.34,1476.00,1615.00,139.00,5,23.00
1529,1,f_4_4.12,1253.00,1616.00,363.00,18,110.00
1530,1,f_5_7.0,1500.00,1616.00,116.00,1,7.00
1531,1,f_5_8.0,1500.00,1617.00,117.00,2,13.00
1532,1,f_3_5.43,1054.00,1618.00,564.00,26,120.00
1533,1,f_4_4.13,1257.00,1618.00,361.00,19,100.00
1534,1,f_4_7.37,1500.00,1618.00,118.00,2,5.00
1535,1,f_5_8.1,1508.00,1618.00,110.00,1,8.00
1536,1,f_3_5.44,1056.00,1619.00,563.00,25,123.00
1537,1,f_4_9.15,1331.00,1619.00,288.00,17,123.00
1538,1,f_3_0.24,1031.00,1620.00,589.00,31,259.00
1539,1,f_3_3.79,1168.00,1620.00,452.00,20,101.00
1540,1,f_5_8.2,1515.00,1620.00,105.00,2,5.00
1541,1,f_4_9.16,1334.00,1621.00,287.00,18,117.00
1542,1,f_3_3.11,937.00,1622.00,685.00,33,153.00
1543,1,f_3_0.34,1086.00,1622.00,536.00,26,210.00
1544,1,f_4_11.58,1483.00,1622.00,139.00,7,24.00
1545,1,f_3_3.80,1170.00,1624.00,454.00,19,104.00
1546,1,f_3_2.51,1202.00,1624.00,422.00,25,93.00
1547,1,f_3_3.13,943.00,1626.00,683.00,32,154.00
1548,1,f_4_0.5,1237.00,1626.00,389.00,15,120.00
1549,1,f_3_4.68,1170.00,1628.00,458.00,20,103.00
1550,1,f_4_6.35,1484.00,1628.00,144.00,4,23.00
1551,1,f_3_5.52,1078.00,1629.00,551.00,22,141.00
1552,1,f_4_10.37,1381.00,1629.00,248.00,15,64.00
1553,1,f_4_11.59,1488.00,1629.00,141.00,7,46.00
1554,1,f_4_4.52,1490.00,1630.00,140.00,7,37.00
1555,1,f_3_0.46,1151.00,1631.00,480.00,19,156.00
1556,1,f_4_10.38,1385.00,1631.00,246.00,13,65.00
1557,1,f_3_5.53,1085.00,1632.00,547.00,20,133.00
1558,1,f_4_10.39,1390.00,1632.00,242.00,13,59.00
1559,1,f_4_11.60,1492.00,1632.00,140.00,7,40.00
1560,1,f_4_6.36,1492.00,1633.00,141.00,3,21.00
1561,1,f_4_4.10,1244.00,1634.00,390.00,21,118.00
1562,1,f_4_10.40,1395.00,1634.00,239.00,12,56.00
1563,1,f_3_5.45,1059.00,1635.00,576.00,26,127.00
1564,1,f_4_3.33,1345.00,1635.00,290.00,11,88.00
1565,1,f_4_4.32,1340.00,1636.00,296.00,12,54.00
1566,1,f_3_3.52,1071.00,1638.00,567.00,26,129.00
1567,1,f_4_4.14,1262.00,1638.00,376.00,20,106.00
1568,1,f_3_0.25,1037.00,1641.00,604.00,32,257.00
1569,1,f_3_3.12,940.00,1642.00,702.00,31,136.00
1570,1,f_3_0.26,1042.00,1643.00,601.00,32,229.00
1571,1,f_4_10.41,1400.00,1643.00,243.00,12,53.00
1572,1,f_4_10.42,1405.00,1645.00,240.00,11,47.00
1573,1,f_4_6.37,1500.00,1646.00,146.00,5,24.00
1574,1,f_5_7.1,1508.00,1646.00,138.00,3,19.00
1575,1,f_4_10.43,1410.00,1647.00,237.00,12,49.00
1576,1,f_4_10.44,1415.00,1648.00,233.00,10,44.00
1577,1,f_4_4.53,1494.00,1648.00,154.00,8,38.00
1578,1,f_4_4.54,1498.00,1650.00,152.00,8,33.00
1579,1,f_5_6.0,1500.00,1650.00,150.00,3,17.00
1580,1,f_4_1.12,1337.00,1651.00,314.00,12,68.00
1581,1,f_4_9.19,1346.00,1653.00,307.00,17,118.00
1582,1,f_4_11.61,1497.00,1653.00,156.00,8,39.00
1583,1,f_3_5.55,1092.00,1654.00,562.00,24,156.00
1584,1,f_4_4.15,1266.00,1654.00,388.00,20,118.00
1585,1,f_5_11.0,1500.00,1654.00,154.00,7,41.00
1586,1,f_4_2.8,1292.00,1656.00,364.00,17,79.00
1587,1,f_4_9.20,1353.00,1656.00,303.00,19,108.00
1588,1,f_3_3.66,1131.00,1657.00,526.00,21,119.00
1589,1,f_4_4.16,1270.00,1657.00,387.00,19,103.00
1590,1,f_4_0.25,1382.00,1657.00,275.00,10,90.00
1591,1,f_4_9.21,1367.00,1658.00,291.00,17,90.00
1592,1,f_4_4.18,1279.00,1659.00,380.00,22,87.00
1593,1,f_4_0.26,1390.00,1659.00,269.00,10,93.00
1594,1,f_4_10.45,1419.00,1659.00,240.00,9,39.00
1595,1,f_3_3.68,1135.00,1660.00,525.00,20,111.00
1596,1,f_5_11.1,1505.00,1660.00,155.00,8,38.00
1597,1,f_4_0.27,1397.00,1661.00,264.00,8,73.00
1598,1,f_4_10.46,1424.00,1661.00,237.00,9,30.00
1599,1,f_5_8.3,1522.00,1661.00,139.00,2,5.00
1600,1,f_4_10.47,1429.00,1662.00,233.00,12,45.00
1601,1,f_5_11.2,1509.00,1662.00,153.00,7,32.00
1602,1,f_4_0.28,1404.00,1663.00,259.00,9,71.00
1603,1,f_5_11.3,1513.00,1663.00,150.00,6,35.00
1604,1,f_4_2.4,1269.00,1664.00,395.00,12,69.00
1605,1,f_4_10.48,1434.00,1664.00,230.00,12,32.00
1606,1,f_3_0.36,1097.00,1665.00,568.00,27,234.00
1607,1,f_3_2.13,971.00,1667.00,696.00,32,152.00
1608,1,f_3_0.32,1075.00,1667.00,592.00,30,179.00
1609,1,f_4_4.55,1510.00,1668.00,158.00,8,38.00
1610,1,f_5_11.4,1518.00,1668.00,150.00,5,30.00
1611,1,f_3_5.54,1089.00,1669.00,580.00,23,174.00
1612,1,f_5_11.5,1522.00,1669.00,147.00,6,44.00
1613,1,f_3_2.14,977.00,1670.00,693.00,31,145.00
1614,1,f_3_0.27,1048.00,1670.00,622.00,38,213.00
1615,1,f_5_11.6,1526.00,1671.00,145.00,6,42.00
1616,1,f_3_0.28,1053.00,1672.00,619.00,37,192.00
1617,1,f_5_11.7,1531.00,1672.00,141.00,5,39.00
1618,1,f_4_10.49,1439.00,1673.00,234.00,11,34.00
1619,1,f_4_4.35,1353.00,1674.00,321.00,13,52.00
1620,1,f_4_10.50,1444.00,1674.00,230.00,11,23.00
1621,1,f_5_11.8,1535.00,1674.00,139.00,5,34.00
1622,1,f_4_2.9,1303.00,1675.00,372.00,19,81.00
1623,1,f_3_3.82,1174.00,1676.00,502.00,18,87.00
1624,1,f_4_10.51,1449.00,1676.00,227.00,9,37.00
1625,1,f_5_8.4,1529.00,1676.00,147.00,2,14.00
1626,1,f_5_11.9,1539.00,1676.00,137.00,6,40.00
1627,1,f_4_4.19,1283.00,1677.00,394.00,21,97.00
1628,1,f_5_7.2,1515.00,1677.00,162.00,6,44.00
1629,1,f_4_10.52,1453.00,1678.00,225.00,10,32.00
1630,1,f_4_4.20,1288.00,1680.00,392.00,19,85.00
1631,1,f_5_11.10,1544.00,1683.00,139.00,7,40.00
1632,1,f_3_5.57,1101.00,1684.00,583.00,26,183.00
1633,1,f_3_3.67,1134.00,1685.00,551.00,20,113.00
1634,1,f_3_2.15,982.00,1686.00,704.00,31,157.00
1635,1,f_3_3.48,1058.00,1687.00,629.00,27,129.00
1636,1,f_3_3.14,946.00,1688.00,742.00,33,133.00
1637,1,f_4_10.53,1458.00,1689.00,231.00,9,29.00
1638,1,f_4_10.54,1463.00,1690.00,227.00,8,21.00
1639,1,f_5_7.3,1522.00,1690.00,168.00,7,44.00
1640,1,f_3_3.15,950.00,1691.00,741.00,29,116.00
1641,1,f_4_0.29,1411.00,1691.00,280.00,11,88.00
1642,1,f_4_4.62,1549.00,1691.00,142.00,6,42.00
1643,1,f_5_6.1,1508.00,1691.00,183.00,7,42.00
1644,1,f_5_8.5,1537.00,1691.00,154.00,5,46.00
1645,1,f_4_1.31,1426.00,1692.00,266.00,8,82.00
1646,1,f_4_10.55,1468.00,1692.00,224.00,6,31.00
1647,1,f_4_4.21,1292.00,1693.00,401.00,21,94.00
1648,1,f_5_7.4,1529.00,1693.00,164.00,7,43.00
1649,1,f_5_11.11,1551.00,1693.00,142.00,8,46.00
1650,1,f_4_10.56,1473.00,1694.00,221.00,7,37.00
1651,1,f_4_10.57,1478.00,1695.00,217.00,6,31.00
1652,1,f_5_1.5,1555.00,1696.00,141.00,6,26.00
1653,1,f_4_4.23,1301.00,1697.00,396.00,19,87.00
1654,1,f_4_10.58,1483.00,1697.00,214.00,7,23.00
1655,1,f_4_10.59,1488.00,1698.00,210.00,5,23.00
1656,1,f_3_2.16,988.00,1699.00,711.00,30,130.00
1657,1,f_4_4.24,1305.00,1700.00,395.00,18,84.00
1658,1,f_3_0.29,1059.00,1701.00,642.00,36,191.00
1659,1,f_4_1.15,1352.00,1702.00,350.00,15,101.00
1660,1,f_2_0.46,879.00,1703.00,824.00,10,614.00
1661,1,f_3_3.16,953.00,1704.00,751.00,28,112.00
1662,1,f_5_11.12,1566.00,1704.00,138.00,7,34.00
1663,1,f_5_6.2,1515.00,1706.00,191.00,9,57.00
1664,1,f_5_1.6,1566.00,1706.00,140.00,5,21.00
1665,1,f_3_3.17,956.00,1707.00,751.00,28,109.00
1666,1,f_5_8.6,1544.00,1707.00,163.00,5,32.00
1667,1,f_5_11.13,1570.00,1707.00,137.00,7,30.00
1668,1,f_4_10.60,1492.00,1708.00,216.00,7,34.00
1669,1,f_5_6.3,1522.00,1708.00,186.00,8,46.00
1670,1,f_4_4.61,1548.00,1709.00,161.00,8,46.00
1671,1,f_5_8.7,1551.00,1709.00,158.00,5,50.00
1672,1,f_5_11.14,1581.00,1709.00,128.00,6,23.00
1673,1,f_5_1.7,1577.00,1709.00,132.00,3,13.00
1674,1,f_3_3.84,1177.00,1710.00,533.00,25,113.00
1675,1,f_4_1.32,1433.00,1710.00,277.00,12,95.00
1676,1,f_4_10.61,1497.00,1710.00,213.00,7,33.00
1677,1,f_5_6.4,1529.00,1710.00,181.00,8,44.00
1678,1,f_5_7.5,1537.00,1710.00,173.00,6,48.00
1679,1,f_5_11.15,1595.00,1711.00,116.00,4,14.00
1680,1,f_3_3.85,1182.00,1712.00,530.00,25,111.00
1681,1,f_5_10.0,1500.00,1712.00,212.00,7,28.00
1682,1,f_3_2.53,1222.00,1714.00,492.00,23,115.00
1683,1,f_4_4.26,1314.00,1714.00,400.00,21,85.00
1684,1,f_5_10.1,1505.00,1714.00,209.00,9,38.00
1685,1,f_5_7.6,1544.00,1714.00,170.00,5,38.00
1686,1,f_4_1.13,1349.00,1716.00,367.00,16,102.00
1687,1,f_4_4.28,1323.00,1716.00,393.00,19,95.00
1688,1,f_4_4.29,1327.00,1719.00,392.00,21,96.00
1689,1,f_5_8.8,1558.00,1721.00,163.00,6,51.00
1690,1,f_3_3.69,1139.00,1723.00,584.00,24,127.00
1691,1,f_5_10.2,1509.00,1723.00,214.00,9,42.00
1692,1,f_5_8.9,1565.00,1723.00,158.00,6,45.00
1693,1,f_4_4.56,1515.00,1724.00,209.00,9,58.00
1694,1,f_5_11.22,1640.00,1724.00,84.00,2,8.00
1695,1,f_5_10.3,1513.00,1725.00,212.00,11,47.00
1696,1,f_4_4.65,1566.00,1726.00,160.00,5,28.00
1697,1,f_5_10.4,1518.00,1726.00,208.00,10,39.00
1698,1,f_5_7.7,1551.00,1726.00,175.00,7,45.00
1699,1,f_5_11.21,1639.00,1726.00,87.00,2,5.00
1700,1,f_5_11.20,1638.00,1727.00,89.00,4,10.00
1701,1,f_5_1.8,1588.00,1727.00,139.00,4,22.00
1702,1,f_3_3.18,959.00,1728.00,769.00,29,137.00
1703,1,f_4_4.57,1518.00,1728.00,210.00,9,58.00
1704,1,f_5_10.5,1522.00,1728.00,206.00,9,34.00
1705,1,f_5_7.8,1558.00,1728.00,170.00,6,41.00
1706,1,f_3_0.30,1064.00,1730.00,666.00,33,191.00
1707,1,f_5_11.16,1606.00,1731.00,125.00,6,19.00
1708,1,f_3_0.31,1070.00,1732.00,662.00,36,167.00
1709,1,f_4_3.14,1262.00,1732.00,470.00,11,142.00
1710,1,f_5_6.5,1537.00,1732.00,195.00,8,48.00
1711,1,f_5_11.17,1614.00,1733.00,119.00,5,9.00
1712,1,f_3_5.56,1097.00,1734.00,637.00,27,216.00
1713,1,f_4_4.30,1331.00,1734.00,403.00,22,93.00
1714,1,f_5_11.18,1626.00,1734.00,108.00,3,5.00
1715,1,f_5_11.19,1630.00,1736.00,106.00,4,11.00
1716,1,f_4_4.31,1336.00,1737.00,401.00,20,73.00
1717,1,f_5_8.10,1573.00,1737.00,164.00,5,38.00
1718,1,f_5_1.9,1599.00,1737.00,138.00,4,19.00
1719,1,f_5_10.6,1526.00,1738.00,212.00,10,34.00
1720,1,f_5_1.10,1610.00,1739.00,129.00,4,9.00
1721,1,f_3_2.18,999.00,1740.00,741.00,29,130.00
1722,1,f_5_10.7,1531.00,1740.00,209.00,9,32.00
1723,1,f_5_10.8,1535.00,1742.00,207.00,6,23.00
1724,1,f_4_1.33,1441.00,1743.00,302.00,12,111.00
1725,1,f_4_4.58,1531.00,1743.00,212.00,9,60.00
1726,1,f_5_10.9,1539.00,1743.00,204.00,6,17.00
1727,1,f_4_2.11,1314.00,1745.00,431.00,19,108.00
1728,1,f_4_4.59,1534.00,1745.00,211.00,9,54.00
1729,1,f_5_6.6,1544.00,1745.00,201.00,10,54.00
1730,1,f_5_1.11,1620.00,1745.00,125.00,3,11.00
1731,1,f_4_3.13,1257.00,1746.00,489.00,17,195.00
1732,1,f_4_4.60,1537.00,1747.00,210.00,10,49.00
1733,1,f_5_6.7,1551.00,1748.00,197.00,9,53.00
1734,1,f_5_11.23,1641.00,1748.00,107.00,5,15.00
1735,1,f_4_3.15,1266.00,1749.00,483.00,15,159.00
1736,1,f_4_4.63,1550.00,1749.00,199.00,9,53.00
1737,1,f_5_11.24,1648.00,1749.00,101.00,2,6.00
1738,1,f_5_11.25,1651.00,1751.00,100.00,2,3.00
1739,1,f_5_10.10,1544.00,1753.00,209.00,9,29.00
1740,1,f_5_11.26,1654.00,1753.00,99.00,5,12.00
1741,1,f_3_5.58,1104.00,1754.00,650.00,28,216.00
1742,1,f_4_4.33,1345.00,1755.00,410.00,21,93.00
1743,1,f_5_10.11,1548.00,1755.00,207.00,6,29.00
1744,1,f_4_4.34,1349.00,1757.00,408.00,16,78.00
1745,1,f_5_10.12,1552.00,1757.00,205.00,7,26.00
1746,1,f_4_5.9,1240.00,1759.00,519.00,18,259.00
1747,1,f_4_4.36,1358.00,1759.00,401.00,17,80.00
1748,1,f_5_10.13,1557.00,1759.00,202.00,7,27.00
1749,1,f_3_2.54,1237.00,1760.00,523.00,28,157.00
1750,1,f_4_5.11,1249.00,1761.00,512.00,17,246.00
1751,1,f_5_11.27,1661.00,1762.00,101.00,4,15.00
1752,1,f_5_1.12,1631.00,1762.00,131.00,2,18.00
1753,1,f_4_4.64,1555.00,1763.00,208.00,10,68.00
1754,1,f_3_3.70,1143.00,1764.00,621.00,25,150.00
1755,1,f_4_1.34,1448.00,1764.00,316.00,13,116.00
1756,1,f_4_4.66,1571.00,1764.00,193.00,10,57.00
1757,1,f_5_11.28,1664.00,1764.00,100.00,3,10.00
1758,1,f_3_2.20,1010.00,1765.00,755.00,29,148.00
1759,1,f_5_6.8,1558.00,1765.00,207.00,10,46.00
1760,1,f_3_3.19,963.00,1766.00,803.00,32,152.00
1761,1,f_4_4.67,1575.00,1766.00,191.00,9,50.00
1762,1,f_5_11.29,1667.00,1766.00,99.00,2,6.00
1763,1,f_4_5.42,1456.00,1767.00,311.00,7,125.00
1764,1,f_5_4.4,1608.00,1768.00,160.00,8,40.00
1765,1,f_5_10.14,1561.00,1768.00,207.00,8,22.00
1766,1,f_5_6.9,1565.00,1768.00,203.00,9,49.00
1767,1,f_5_8.11,1580.00,1768.00,188.00,8,50.00
1768,1,f_3_2.21,1015.00,1769.00,754.00,29,139.00
1769,1,f_4_3.16,1270.00,1769.00,499.00,16,160.00
1770,1,f_5_11.30,1669.00,1769.00,100.00,1,2.00
1771,1,f_5_10.15,1565.00,1770.00,205.00,9,37.00
